TF-Motif	ES	NES	P-value	FDR
HO_IRX3_HUMAN.H10MO.D.bed	-0.0213580574598	-1.1761320968	0.132462089905	0.211214426938
HO_BCL6_HUMAN.H10MO.C.bed	0.0201236593281	0.838144265332	0.210222685984	0.211542765645
HO_ZIC3_HUMAN.H10MO.C.bed	-0.0424825455196	-1.28347605123	0.108820874524	0.212018785927
HO_DLX1_HUMAN.H10MO.D.bed	-0.0144452175402	-0.798401054208	0.211406234312	0.212400307514
HO_NF2L2_HUMAN.H10MO.D.bed	-0.0250239686073	-0.848152764735	0.203922560724	0.212543677113
HO_BHE41_HUMAN.H10MO.D.bed	-0.0351121622108	-1.01977982329	0.163499951265	0.216089626311
HO_HNF4A_HUMAN.H10MO.A.bed	0.0327693550649	0.924171743879	0.20152899669	0.217109389712
HO_ZN143_HUMAN.H10MO.A.bed	-0.0257680233178	-0.97295694323	0.165872677236	0.217877840386
HO_AP2A_HUMAN.H10MO.C.bed	-0.0272366823536	-1.17306778491	0.136547056209	0.218816657575
HO_HESX1_HUMAN.H10MO.D.bed	0.0782884444883	1.78265509874	0.0411090371658	0.219590773527
HO_STAT6_HUMAN.H10MO.C.bed	-0.0433908680733	-1.63714841563	0.0595192694062	0.221813091217
HO_ZN652_HUMAN.H10MO.D.bed	-0.0477008680336	-1.30253337587	0.107941479782	0.223195124323
HO_BHE23_HUMAN.H10MO.D.bed	-0.0357632991564	-1.18069593979	0.117230610089	0.224984494213
HO_KLF13_HUMAN.H10MO.D.bed	0.03037856297	1.73995895748	0.0452906033958	0.225048657184
HO_NFKB1_HUMAN.H10MO.B.bed	0.0233246752283	0.774519238591	0.215486282909	0.225329049501
HO_DDIT3_HUMAN.H10MO.C.bed	-0.0295805445133	-0.797239898261	0.225075132992	0.227919684436
HO_OLIG3_HUMAN.H10MO.D.bed	-0.0359139734391	-0.956238732008	0.182079617167	0.227955145711
HO_NFIA_HUMAN.H10MO.S.bed	0.0170257720353	1.36271764617	0.104766522042	0.228419525949
HO_TBR1_HUMAN.H10MO.D.bed	0.0424823754001	1.08401896696	0.142300920318	0.228608746676
HO_ESR1_HUMAN.H10MO.A.bed	0.036780762938	1.08757746219	0.153445822629	0.230889136866
HO_PO4F2_HUMAN.H10MO.D.bed	0.038043523139	1.21000565998	0.124820144711	0.231912210898
HO_GSC2_HUMAN.H10MO.D.bed	-0.0712027397843	-1.5551719094	0.0728318644566	0.233426125583
HO_BATF_HUMAN.H10MO.S.bed	-0.0199029034468	-0.860113107839	0.213581209769	0.234026590534
HO_HSFY1_HUMAN.H10MO.D.bed	0.126172991203	1.32920950224	0.110398450472	0.234322538917
HO_HLTF_HUMAN.H10MO.D.bed	-0.0178496649563	-0.793961952812	0.23046694092	0.234490966872
HO_NKX28_HUMAN.H10MO.C.bed	0.0297550853348	1.15477635187	0.141799080231	0.235474638415
HO_ZEP2_HUMAN.H10MO.D.bed	0.0457281584978	1.23153888429	0.121358511069	0.235729713925
HO_LBX2_HUMAN.H10MO.D.bed	0.026196922033	0.879012192414	0.218287538872	0.237156461723
HO_TEAD3_HUMAN.H10MO.D.bed	-0.0287662177286	-1.31774740143	0.109706659873	0.237574219522
HO_MYOG_HUMAN.H10MO.D.bed	-0.0263337279965	-0.933167206098	0.164884302603	0.238579769681
HO_TEAD1_HUMAN.H10MO.D.bed	-0.023050749727	-0.846203598859	0.205471771976	0.239904200067
HO_SMAD1_HUMAN.H10MO.D.bed	0.0180303835683	0.715824181309	0.241608377206	0.241985890295
HO_HXD13_HUMAN.H10MO.D.bed	0.0205477892697	0.907517447106	0.198222730983	0.242482386566
HO_TAL1_HUMAN.H10MO.S.bed	0.0353684282226	0.772626871782	0.238883686976	0.242669482332
HO_CRX_HUMAN.H10MO.C.bed	0.0207024105324	1.13365500605	0.134988619263	0.243055350976
HO_NR1I3_HUMAN.H10MO.C.bed	0.0506995461011	1.37136441661	0.0922402047596	0.243316754119
HO_HIF1A_HUMAN.H10MO.A.bed	-0.0562247865605	-0.860405018957	0.216796833587	0.24337437886
HO_HXD8_HUMAN.H10MO.D.bed	0.017915594331	0.983060651632	0.175171147729	0.243567691311
HO_TFE3_HUMAN.H10MO.C.bed	0.0255210371819	0.859020893778	0.202044013495	0.243898705556
HO_NDF1_HUMAN.H10MO.C.bed	0.0265529406944	1.00247027698	0.167075853151	0.24395358057
HO_ELK1_HUMAN.H10MO.A.bed	0.0349398471459	0.904182133509	0.201513941903	0.244640978711
HO_PEBB_HUMAN.H10MO.C.bed	-0.0382018786241	-1.74568560371	0.0466582161008	0.245146856727
HO_MLX_HUMAN.H10MO.D.bed	0.0595786907725	1.2727821098	0.1026502981	0.245518063739
HO_CLOCK_HUMAN.H10MO.D.bed	0.0197687676621	1.23693827213	0.131033748846	0.246312706775
HO_NKX62_HUMAN.H10MO.D.bed	0.0156700491706	0.824985931352	0.213959049974	0.248006783062
HO_ZBTB4_HUMAN.H10MO.D.bed	0.072959551197	1.52504243261	0.0716604341526	0.248293720496
HO_RX_HUMAN.H10MO.D.bed	-0.0193815057229	-0.876982339124	0.192901017483	0.249293452029
HO_ASCL2_HUMAN.H10MO.D.bed	0.0148555900432	0.86621471044	0.200239925237	0.249715548788
HO_ARX_HUMAN.H10MO.D.bed	-0.0299242289589	-0.97155496188	0.167019263796	0.25013866377
HO_HLF_HUMAN.H10MO.C.bed	-0.0356825144422	-0.717764690535	0.244775425124	0.250240905111
HO_HXA7_HUMAN.H10MO.D.bed	0.0553266495545	1.27704674101	0.107183519977	0.252590574652
HO_IRF7_HUMAN.H10MO.C.bed	0.024288479175	0.854268932557	0.198494671369	0.252952453971
HO_UBIP1_HUMAN.H10MO.D.bed	-0.0278654458493	-1.2318791508	0.109330912509	0.253000414868
HO_MCR_HUMAN.H10MO.D.bed	-0.0336967843519	-1.19728201077	0.121786904321	0.254284709022
HO_REL_HUMAN.H10MO.C.bed	0.0303780842415	1.16912364984	0.123385324605	0.254308659396
HO_TF65_HUMAN.H10MO.A.bed	0.0197026767408	0.714178882059	0.235072858343	0.258903268381
HO_MAFG_HUMAN.H10MO.C.bed	-0.0382160876549	-0.879560365097	0.208121246139	0.262093750049
HO_FOXL1_HUMAN.H10MO.D.bed	-0.0137322443616	-0.927141890815	0.17152314847	0.263029517151
HO_MIXL1_HUMAN.H10MO.D.bed	-0.0246802847245	-0.83838467755	0.229753632407	0.263456311937
HO_TBX20_HUMAN.H10MO.D.bed	0.0407517307618	1.01888860423	0.174742923283	0.263553444292
HO_TBX3_HUMAN.H10MO.D.bed	0.0272434003821	0.894310593871	0.191350753346	0.264344467445
HO_CENPB_HUMAN.H10MO.D.bed	-0.196573410646	-0.798563298363	0.237327517806	0.265492039988
HO_PITX1_HUMAN.H10MO.D.bed	-0.0238565171887	-0.908167544503	0.184212367646	0.267149610092
HO_HMX1_HUMAN.H10MO.D.bed	0.0197581079837	0.881706212786	0.200696152117	0.267455786916
HO_JUND_HUMAN.H10MO.A.bed	0.0243052449113	1.09536571061	0.146136505446	0.267638571403
HO_ZN410_HUMAN.H10MO.D.bed	-0.109767923972	-1.02688082309	0.159810056597	0.268162948373
HO_ITF2_HUMAN.H10MO.B.bed	0.0124255447488	0.810746688847	0.225099663427	0.26819495215
HO_ZSCA4_HUMAN.H10MO.D.bed	0.0404601172264	0.819294373454	0.211064106083	0.268436690474
HO_HXA5_HUMAN.H10MO.D.bed	0.0356866462983	1.27060034567	0.106225446215	0.26913245464
HO_RFX3_HUMAN.H10MO.B.bed	0.0394207181269	0.953795112083	0.192162389864	0.269531929766
HO_PO4F1_HUMAN.H10MO.D.bed	-0.03626152072	-1.35093251887	0.100827628273	0.270420542775
HO_STAT1_HUMAN.H10MO.A.bed	-0.0348387552427	-0.90193363986	0.199983671723	0.271013813054
HO_DLX4_HUMAN.H10MO.D.bed	0.0178310500959	0.985802034998	0.173734454982	0.272283094483
HO_CREB3_HUMAN.H10MO.D.bed	0.0911337293243	1.00616364776	0.161252298425	0.272724863564
HO_ZBTB6_HUMAN.H10MO.D.bed	0.0531797832323	1.16402931659	0.130803289205	0.275805619671
HO_MYB_HUMAN.H10MO.C.bed	0.01095769345	0.791398779845	0.23091427779	0.277703662408
HO_HIC1_HUMAN.H10MO.C.bed	-0.0299598653133	-0.901178771284	0.189381746819	0.278425916768
HO_BHE40_HUMAN.H10MO.A.bed	0.0360801009707	0.956277001513	0.189057126415	0.27987440654
HO_PO3F4_HUMAN.H10MO.D.bed	-0.0194724562956	-0.850521288158	0.206958759061	0.279874608773
HO_DUXA_HUMAN.H10MO.D.bed	0.0269415492574	0.868386512664	0.205949901953	0.281479503522
HO_BARH1_HUMAN.H10MO.D.bed	-0.0341437448161	-0.961046803383	0.188727383243	0.283312067116
HO_BATF3_HUMAN.H10MO.D.bed	0.0512204877284	1.0369656622	0.152605887686	0.284361552345
HO_SPI1_HUMAN.H10MO.A.bed	-0.0332498591797	-1.46788695641	0.073937630567	0.285506151768
HO_ATF1_HUMAN.H10MO.B.bed	0.0624512460135	1.44183332965	0.0910550043222	0.286109106718
HO_ONEC3_HUMAN.H10MO.D.bed	-0.0251723439098	-1.46577833043	0.0839451849895	0.286217359459
HO_NR1H2_HUMAN.H10MO.D.bed	0.0855041320601	1.401683986	0.0871719480257	0.286549839408
HO_KLF4_HUMAN.H10MO.A.bed	0.0216543924506	1.52811341109	0.0730004176755	0.287075262147
HO_DPRX_HUMAN.H10MO.D.bed	0.066557784262	1.01517584995	0.165665339748	0.287781796148
HO_MYC_HUMAN.H10MO.A.bed	-0.0318955880893	-0.75817273562	0.23387683787	0.291097190436
HO_NFKB2_HUMAN.H10MO.D.bed	0.0319604557115	0.964926009185	0.19089636805	0.292039551121
HO_SOX1_HUMAN.H10MO.D.bed	-0.0314296654181	-0.808997861336	0.216555871936	0.294093885405
HO_ZIC4_HUMAN.H10MO.D.bed	0.0560325498023	0.878852280221	0.197871496983	0.29428220317
HO_SOX8_HUMAN.H10MO.D.bed	0.0405588713131	1.12603623984	0.152768003757	0.294952681953
HO_ESR2_HUMAN.H10MO.S.bed	0.0110498435318	0.836084384393	0.216146627304	0.296046983123
HO_NFAC3_HUMAN.H10MO.B.bed	0.0158345226109	0.846907684872	0.211780037199	0.296399571713
HO_PAX4_HUMAN.H10MO.D.bed	-0.0187949757058	-0.72318008408	0.244435365376	0.297311326766
HO_FOXA2_HUMAN.H10MO.A.bed	-0.0169744470945	-0.737745192212	0.233336448643	0.297945544981
HO_P5F1B_HUMAN.H10MO.D.bed	-0.0181336139386	-0.737353622418	0.240879563434	0.298076834289
HO_HXB2_HUMAN.H10MO.D.bed	0.0274914556	0.812034664657	0.224417620908	0.298447500004
HO_SOX11_HUMAN.H10MO.D.bed	0.0357179920148	0.716290795318	0.230231913757	0.299348188069
HO_MEF2C_HUMAN.H10MO.C.bed	0.0144449712104	0.879947585187	0.203505282824	0.299877899517
HO_DLX2_HUMAN.H10MO.D.bed	-0.0237117771402	-1.66666087469	0.063591631996	0.3019424897
HO_GRHL1_HUMAN.H10MO.D.bed	0.0811729007873	0.757975500068	0.246604313842	0.302243528055
HO_ZN232_HUMAN.H10MO.D.bed	0.0513757436309	0.81471884444	0.218505139812	0.302509275636
HO_BARX2_HUMAN.H10MO.D.bed	0.0143818984864	0.669246649275	0.26352990271	0.302728795048
HO_HXA2_HUMAN.H10MO.D.bed	-0.0198108699779	-0.762024460901	0.227416202684	0.304966079331
HO_GFI1_HUMAN.H10MO.C.bed	-0.0290210017859	-1.23634941825	0.12146475582	0.305329052865
HO_FOSL2_HUMAN.H10MO.A.bed	0.0175301706632	0.927846224952	0.194606353333	0.306493052793
HO_STF1_HUMAN.H10MO.B.bed	0.0117782812055	0.633646268038	0.277569003042	0.307291417875
HO_TF7L1_HUMAN.H10MO.D.bed	-0.0345550342406	-0.592419681334	0.278593333442	0.308959042796
HO_PAX1_HUMAN.H10MO.D.bed	-0.127133947965	-0.963919979999	0.17045101304	0.309515862206
HO_EHF_HUMAN.H10MO.S.bed	0.0286037450264	0.994125041232	0.180103781864	0.311176615026
HO_E2F3_HUMAN.H10MO.B.bed	0.0861654919841	1.03768265823	0.165053754026	0.313944974274
HO_KAISO_HUMAN.H10MO.S.bed	0.0279231723484	0.946133906943	0.180316747513	0.314084334663
HO_VSX2_HUMAN.H10MO.D.bed	0.0452403025463	1.4194297359	0.0820688542344	0.315006799786
HO_ZN423_HUMAN.H10MO.D.bed	0.109433375177	1.47135078318	0.0764189564489	0.316029361831
HO_HAND1_HUMAN.H10MO.D.bed	0.0179667466404	0.662300769627	0.2749621063	0.318142076062
HO_NGN2_HUMAN.H10MO.D.bed	-0.0405860176933	-1.20232349097	0.129483261867	0.319226041756
HO_NR4A3_HUMAN.H10MO.D.bed	0.0358437755724	1.16511812714	0.135974921201	0.319267122672
HO_HXD10_HUMAN.H10MO.D.bed	-0.0227314507495	-1.12707047361	0.133157877515	0.319678649764
HO_TF2LX_HUMAN.H10MO.D.bed	-0.0409549695168	-0.895037925484	0.191662342311	0.319936357869
HO_ZKSC1_HUMAN.H10MO.C.bed	-0.0177566142865	-0.757816870156	0.239096553312	0.321301657595
HO_RUNX2_HUMAN.H10MO.B.bed	0.013818063545	0.598640420392	0.294451865426	0.322088132659
HO_HXB13_HUMAN.H10MO.D.bed	0.0115083026742	0.649987569047	0.269733743872	0.322573376534
HO_OTX1_HUMAN.H10MO.D.bed	-0.0236038130179	-0.938678407684	0.192114824352	0.323216804224
HO_NFAC1_HUMAN.H10MO.A.bed	-0.0254655025408	-1.3294475461	0.097832802454	0.326618887359
HO_DLX6_HUMAN.H10MO.D.bed	0.0133192764453	0.906222119679	0.192098465394	0.327487011482
HO_CDC5L_HUMAN.H10MO.D.bed	-0.0203248159946	-0.630571248623	0.277629675	0.327735951519
HO_ETS1_HUMAN.H10MO.C.bed	-0.0170545953424	-0.629990656257	0.280490022397	0.329897439187
HO_BATF_HUMAN.H10MO.A.bed	0.0292029433028	0.933481406869	0.171395422822	0.329923321409
HO_BHE22_HUMAN.H10MO.D.bed	-0.0552649960575	-1.82098040261	0.0397058250669	0.33053810218
HO_FOXM1_HUMAN.H10MO.D.bed	-0.0240369040672	-1.86251743134	0.03169840845	0.333093111745
HO_KLF3_HUMAN.H10MO.D.bed	0.0308979168188	1.02044376557	0.166125968161	0.333814249503
HO_USF1_HUMAN.H10MO.A.bed	0.0582874727375	1.34658555332	0.0923133599167	0.334309964444
HO_ZN589_HUMAN.H10MO.D.bed	0.0602293834671	1.2012744705	0.122986516022	0.335465347957
HO_NOTO_HUMAN.H10MO.D.bed	-0.0218618958938	-0.734336878278	0.244242480333	0.335964441832
HO_MGAP_HUMAN.H10MO.D.bed	0.0712372923177	1.05724899056	0.157322752507	0.336146281191
HO_DBP_HUMAN.H10MO.B.bed	0.0197166258372	0.663046933051	0.273602288384	0.336620089931
HO_VENTX_HUMAN.H10MO.D.bed	-0.0217575902541	-0.813440270373	0.216947185403	0.339178404497
HO_SRBP1_HUMAN.H10MO.B.bed	-0.0187954328984	-0.781036266832	0.245265566647	0.340292701776
HO_MAX_HUMAN.H10MO.A.bed	-0.0300626745652	-0.892587250849	0.203548478426	0.340664685825
HO_NR4A1_HUMAN.H10MO.C.bed	0.0307343996536	1.3212866723	0.0960034470875	0.341878942128
HO_TYY1_HUMAN.H10MO.A.bed	-0.0208100185617	-0.796142445996	0.238221452221	0.342376571466
HO_ELK3_HUMAN.H10MO.D.bed	0.0271720890295	1.03304599004	0.158694560712	0.342502402074
HO_PAX3_HUMAN.H10MO.D.bed	-0.0467007645269	-0.595941148021	0.283304072981	0.343285275579
HO_PRGR_HUMAN.H10MO.C.bed	-0.0181803800008	-0.656943726622	0.258119399116	0.344696947569
HO_BHA15_HUMAN.H10MO.D.bed	0.033501104024	0.928775935274	0.189831421743	0.345687333344
HO_PLAL1_HUMAN.H10MO.D.bed	0.0432606131836	1.03149335468	0.166071167893	0.347881106599
HO_ESR2_HUMAN.H10MO.A.bed	0.0200340865446	0.58400229718	0.288821725798	0.35809424804
HO_PIT1_HUMAN.H10MO.C.bed	-0.0270006270328	-1.32629350081	0.101017824907	0.361745395337
HO_HXB3_HUMAN.H10MO.D.bed	0.026449848798	1.3170041702	0.105783665515	0.362606040615
HO_HOMEZ_HUMAN.H10MO.D.bed	0.0381935418507	0.731398944802	0.239517549631	0.364681114759
HO_IRF5_HUMAN.H10MO.D.bed	-0.020788193559	-1.4800758478	0.0779339433796	0.367321012547
HO_BACH1_HUMAN.H10MO.A.bed	-0.0302039134562	-0.946324607842	0.159964828271	0.368839765905
HO_CTCFL_HUMAN.H10MO.A.bed	-0.0268216873562	-1.17113127238	0.13133063433	0.369223406164
HO_BMAL1_HUMAN.H10MO.C.bed	0.0643127829069	1.23154627461	0.125318523373	0.370180522958
HO_DLX3_HUMAN.H10MO.C.bed	0.030766947511	0.952471676891	0.185317743225	0.374727676363
HO_RHXF1_HUMAN.H10MO.D.bed	0.0368485037118	0.973738650849	0.180584725167	0.375827301403
HO_RARG_HUMAN.H10MO.C.bed	0.0152929301761	0.531510299644	0.285138724455	0.377632071024
HO_CEBPE_HUMAN.H10MO.A.bed	0.047512859528	1.15795774532	0.131057127364	0.378412696578
HO_MAFB_HUMAN.H10MO.D.bed	0.0259972875321	0.80690742467	0.221971715291	0.382483520166
HO_DLX5_HUMAN.H10MO.D.bed	-0.0129692581582	-0.747736697299	0.243160848833	0.384854578029
HO_RARA_HUMAN.H10MO.S.bed	0.0259017861014	2.19304889873	0.0174973251155	0.386751220657
HO_HXC11_HUMAN.H10MO.D.bed	0.0420689697555	1.1568708943	0.148105740516	0.387492978249
HO_KLF15_HUMAN.H10MO.D.bed	0.0318053649979	2.16910534627	0.0181832303932	0.388515022735
HO_THB_HUMAN.H10MO.S.bed	0.028736794469	0.746926838648	0.235303425203	0.388735813286
HO_BARH2_HUMAN.H10MO.D.bed	-0.021989359197	-0.891013848517	0.191089430652	0.388851825548
HO_BRAC_HUMAN.H10MO.D.bed	-0.109317932331	-1.13043698533	0.135993200922	0.389159115138
HO_ZN333_HUMAN.H10MO.D.bed	-0.0382049481643	-0.87217359536	0.218388795791	0.391025748888
HO_RORA_HUMAN.H10MO.B.bed	0.0169993125802	0.414964795788	0.356775859269	0.398420428208
HO_HXC6_HUMAN.H10MO.D.bed	-0.02307275622	-1.07351415186	0.149551994267	0.399428451354
HO_AP2D_HUMAN.H10MO.D.bed	0.0326914243468	1.44991443614	0.0841174099578	0.402382535693
HO_MEF2B_HUMAN.H10MO.D.bed	-0.033955041889	-0.71167435253	0.250087822263	0.405838719166
HO_SPIC_HUMAN.H10MO.D.bed	0.0154191035648	1.16013028803	0.136128380321	0.405852519933
HO_MEF2D_HUMAN.H10MO.C.bed	0.0212718244118	0.817358855751	0.217277233109	0.407235983693
HO_STAT3_HUMAN.H10MO.A.bed	0.0178295349066	0.879334237188	0.189893631232	0.408462475234
HO_OVOL1_HUMAN.H10MO.C.bed	0.0299368908449	0.937757498391	0.187626984349	0.411879784137
HO_DRGX_HUMAN.H10MO.D.bed	-0.0297113942239	-0.810842748421	0.206312359753	0.411982001874
HO_STAT4_HUMAN.H10MO.D.bed	0.0138768413566	0.67671442109	0.251578891944	0.416697854615
HO_CEBPB_HUMAN.H10MO.A.bed	-0.0259760835219	-0.833449112272	0.223980982189	0.418576704324
HO_MESP1_HUMAN.H10MO.D.bed	0.0172250270093	1.17348001778	0.130012805216	0.423036589562
HO_MAF_HUMAN.H10MO.B.bed	0.0226378861799	0.961874995103	0.190744608735	0.426018446688
HO_P63_HUMAN.H10MO.S.bed	0.0406206107328	1.13129130762	0.134092662752	0.427628839921
HO_NFIC_HUMAN.H10MO.A.bed	0.0264907004277	1.03413000983	0.144361550013	0.428406266475
HO_MEIS3_HUMAN.H10MO.D.bed	0.0205991922671	0.732411504282	0.235896371939	0.433265256198
HO_LHX6_HUMAN.H10MO.D.bed	0.029209150274	0.779310390026	0.236441673027	0.435514690834
HO_CDX1_HUMAN.H10MO.C.bed	-0.0154049066075	-1.12616526589	0.13850195259	0.437338677882
HO_MYBB_HUMAN.H10MO.D.bed	0.0242114744501	0.706157288601	0.247811251898	0.437595075666
HO_NKX22_HUMAN.H10MO.D.bed	-0.0169497978004	-0.662435484666	0.271741287654	0.438756084097
HO_KLF1_HUMAN.H10MO.C.bed	0.0196554608995	0.94602202078	0.186329036105	0.440726613076
HO_PITX3_HUMAN.H10MO.D.bed	-0.0497185894993	-1.50800765495	0.0724584365074	0.442341502869
HO_PKNX1_HUMAN.H10MO.D.bed	-0.0283581920605	-0.886929222973	0.196212053755	0.442858895976
HO_ATF7_HUMAN.H10MO.D.bed	0.0586710578647	0.713838751864	0.250533969887	0.443625068225
HO_NKX32_HUMAN.H10MO.C.bed	0.0245290595418	0.694851467022	0.249387613975	0.444048501551
HO_ZBT49_HUMAN.H10MO.D.bed	-0.0308250109455	-0.695099319254	0.259463469333	0.449502929304
HO_HNF1B_HUMAN.H10MO.B.bed	0.0193707687491	0.564437817114	0.291482872104	0.453496410239
HO_HMGA1_HUMAN.H10MO.D.bed	0.0204673168666	1.44595534522	0.0666467206931	0.454473914514
HO_GCM1_HUMAN.H10MO.D.bed	0.0445610094946	1.05029720608	0.158417792083	0.455362353029
HO_MZF1_HUMAN.H10MO.D.bed	0.0169656841757	0.8847969177	0.185195784632	0.458341690923
HO_GLIS2_HUMAN.H10MO.D.bed	-0.0654862665538	-0.686447376234	0.268457616363	0.461344053858
HO_ZEP1_HUMAN.H10MO.D.bed	-0.0331526074203	-0.949903078434	0.19399729126	0.467489713148
HO_ELK4_HUMAN.H10MO.A.bed	0.045290170157	1.08901612915	0.154197493283	0.470669491401
HO_TFE2_HUMAN.H10MO.C.bed	-0.0172171046198	-0.632701984995	0.271013525737	0.473350599448
HO_ZBTB4_HUMAN.H10MO.S.bed	0.0598918498181	1.10008588589	0.143507944244	0.474168001342
HO_ENOA_HUMAN.H10MO.A.bed	0.0306434172909	0.922002971765	0.180750888487	0.474841473444
HO_JUNB_HUMAN.H10MO.C.bed	0.034696382664	1.79804061494	0.0402001962454	0.477191218395
HO_ZBT18_HUMAN.H10MO.D.bed	0.0349736893976	0.83918933255	0.222958854012	0.477982024822
HO_GCM2_HUMAN.H10MO.D.bed	0.073261201863	0.95172044629	0.168551722998	0.478060417883
HO_ALX1_HUMAN.H10MO.B.bed	-0.0206831416252	-0.72295045881	0.247628763023	0.479546939873
HO_HXA10_HUMAN.H10MO.C.bed	0.0314446608616	1.26513873316	0.115649534587	0.481372413442
HO_IRF9_HUMAN.H10MO.C.bed	0.015545747282	0.530496317861	0.299946626637	0.485519665844
HO_E2F8_HUMAN.H10MO.D.bed	-0.0259471633413	-0.792737820015	0.217451437442	0.487364934965
HO_OTX2_HUMAN.H10MO.C.bed	0.0243526653033	0.997591422143	0.177351255237	0.490009287098
HO_ELF5_HUMAN.H10MO.D.bed	0.019827462209	1.06911346638	0.16037930588	0.491881029038
HO_FOXB1_HUMAN.H10MO.D.bed	-0.038239473848	-1.24478890464	0.124389469442	0.49218302415
HO_PROP1_HUMAN.H10MO.D.bed	-0.0183416403143	-0.904244144612	0.191903210052	0.500040478225
HO_ALX4_HUMAN.H10MO.D.bed	-0.0319063036129	-0.678227523156	0.265192781273	0.501441217687
HO_ZSC16_HUMAN.H10MO.D.bed	-0.0406083894345	-0.810597912377	0.218852574936	0.502811829872
HO_IRF3_HUMAN.H10MO.C.bed	0.0249609379247	1.18506447053	0.133191127287	0.505180547874
HO_LHX8_HUMAN.H10MO.D.bed	0.0227976104845	0.737367869888	0.250169941591	0.512328858018
HO_ZIC2_HUMAN.H10MO.C.bed	0.0161957727398	0.89941749657	0.19562422202	0.520311727448
HO_CR3L2_HUMAN.H10MO.D.bed	0.066604283061	0.880537660875	0.202618086605	0.521599170737
HO_MAFA_HUMAN.H10MO.D.bed	-0.024887660901	-0.753660326373	0.247437844204	0.523457617607
HO_TBP_HUMAN.H10MO.C.bed	-0.0199429944036	-0.930770475191	0.189412587892	0.527884647125
HO_NR2C1_HUMAN.H10MO.C.bed	-0.0228489245348	-0.732849518341	0.219349834334	0.530578278521
HO_TLX1_HUMAN.H10MO.S.bed	0.0257195086583	0.841386519534	0.207233257357	0.531346071862
HO_MLXPL_HUMAN.H10MO.D.bed	0.0444595075863	0.90450913759	0.193509204876	0.532357941311
HO_ARNT2_HUMAN.H10MO.D.bed	0.0266992011497	0.877132058787	0.189590208096	0.535362658104
HO_TFAP4_HUMAN.H10MO.C.bed	-0.0218091553967	-0.802344546077	0.225845670571	0.536174351244
HO_NKX23_HUMAN.H10MO.D.bed	-0.0419351433595	-1.45718520284	0.0776826080793	0.54719287669
HO_BCL6B_HUMAN.H10MO.D.bed	-0.0288463189418	-0.52659443836	0.301522907356	0.550644397763
HO_ELF1_HUMAN.H10MO.A.bed	-0.0258553745712	-0.987292430505	0.179767022522	0.562100787497
HO_COT1_HUMAN.H10MO.B.bed	0.0295571411032	0.839878673395	0.208508392359	0.56632999789
HO_COE1_HUMAN.H10MO.A.bed	-0.0165153480892	-0.628106083484	0.286724742573	0.570778136612
HO_LHX9_HUMAN.H10MO.D.bed	0.018530868244	0.953947721427	0.180551364482	0.572937745707
HO_HME1_HUMAN.H10MO.D.bed	0.0289444666668	1.10766364144	0.142595775775	0.574867246992
HO_GBX2_HUMAN.H10MO.D.bed	0.0248460066382	1.23800899961	0.104339674043	0.581580270103
HO_BARX1_HUMAN.H10MO.D.bed	-0.0443817955449	-1.03564413233	0.164845612021	0.593629423066
HO_HXB6_HUMAN.H10MO.D.bed	-0.0314604174566	-0.915893419327	0.19268866135	0.599579766628
HO_PRDM1_HUMAN.H10MO.C.bed	-0.0310294838294	-1.15592498113	0.13191829625	0.599713673025
HO_LHX4_HUMAN.H10MO.D.bed	0.0170372744484	0.942177176841	0.18674602858	0.620229037926
HO_HME2_HUMAN.H10MO.D.bed	-0.0294565121575	-0.865164451038	0.190436344302	0.622804574989
HO_LHX2_HUMAN.H10MO.D.bed	-0.0398426285896	-1.50339756902	0.0721491293543	0.624967458325
HO_P73_HUMAN.H10MO.S.bed	0.0335060824799	1.34819485821	0.106644393372	0.627147304143
HO_CUX2_HUMAN.H10MO.D.bed	-0.0389451003989	-0.815162325957	0.21521119344	0.632799885299
HO_ETV4_HUMAN.H10MO.B.bed	0.0241033465871	1.46379360974	0.0703592929145	0.644290096545
HO_STA5A_HUMAN.H10MO.B.bed	0.0187500831837	1.06846249378	0.140470205545	0.652473925758
HO_SOX21_HUMAN.H10MO.D.bed	-0.0243923891921	-0.671459829898	0.266692957174	0.652481624231
HO_ISX_HUMAN.H10MO.D.bed	-0.0107958617466	-0.617867126449	0.270646398074	0.657137655931
HO_BC11A_HUMAN.H10MO.C.bed	-0.0126659471462	-0.933415295915	0.177234211145	0.664369177451
HO_HXA11_HUMAN.H10MO.D.bed	-0.0124135868851	-0.696221320462	0.260276931731	0.672731908225
HO_ZN524_HUMAN.H10MO.D.bed	0.059142253026	1.1525660249	0.126872438585	0.689196890955
HO_FOXJ2_HUMAN.H10MO.C.bed	-0.0120617599387	-0.974509971676	0.167875192082	0.689794859773
HO_BSH_HUMAN.H10MO.D.bed	-0.0353577163033	-1.5018506675	0.0733646849817	0.691570045196
HO_VAX2_HUMAN.H10MO.D.bed	0.0353005717393	0.898935238077	0.183738633256	0.692802728924
HO_EMX1_HUMAN.H10MO.D.bed	0.025527343187	0.99595431268	0.172524663455	0.699926008069
HO_NOBOX_HUMAN.H10MO.C.bed	-0.023282732669	-0.859486548157	0.190420890615	0.705547924185
HO_LMX1B_HUMAN.H10MO.D.bed	0.0104343431102	0.651437116453	0.277744874631	0.706485970787
