TF-Motif	ES	NES	P-value	FDR
HO_PO3F1_HUMAN.H10MO.C.bed	-0.019334958523	-1.17904371354	0.117432482785	0.146733375176
HO_BARX2_HUMAN.H10MO.D.bed	0.016300058671	1.16868359076	0.129055305191	0.148251703634
HO_HLTF_HUMAN.H10MO.D.bed	0.0176267137257	1.12409648559	0.145981871301	0.148530761118
HO_PO3F3_HUMAN.H10MO.D.bed	-0.0102759723866	-1.16112377804	0.131704518083	0.149420524055
HO_RX_HUMAN.H10MO.D.bed	0.0183878041644	1.25059840516	0.115749728132	0.149587854299
HO_ARI3A_HUMAN.H10MO.D.bed	-0.00917834524769	-1.07647493759	0.14684966143	0.149651244795
HO_KAISO_HUMAN.H10MO.S.bed	0.0318135946812	1.46855569433	0.0862219017625	0.150185432146
HO_NFAT5_HUMAN.H10MO.D.bed	-0.0268374575147	-1.2717903707	0.109601520237	0.153060075102
HO_MAFK_HUMAN.H10MO.S.bed	-0.0258298359485	-1.18941293906	0.125722609889	0.153209492279
HO_MIXL1_HUMAN.H10MO.D.bed	0.0222523143769	1.17082043346	0.13395554298	0.153605551074
HO_DLX1_HUMAN.H10MO.D.bed	0.0125171664071	1.075953829	0.153166039311	0.153886255797
HO_PO4F3_HUMAN.H10MO.D.bed	0.0210862302828	1.07629760158	0.149726400086	0.156310460025
HO_PO3F2_HUMAN.H10MO.D.bed	0.0255864109931	1.82554315675	0.0396023385839	0.158656868952
HO_HIC1_HUMAN.H10MO.C.bed	-0.0303150860051	-1.25368077497	0.108254717195	0.159154297527
HO_FOS_HUMAN.H10MO.A.bed	0.0151914516279	1.03027712369	0.156011028029	0.15924055568
HO_ESX1_HUMAN.H10MO.D.bed	0.0197804683152	1.40006530414	0.0914885460549	0.160668926085
HO_GCM2_HUMAN.H10MO.D.bed	0.0925350460814	1.61887907415	0.0567013331249	0.160821037757
HO_INSM1_HUMAN.H10MO.C.bed	0.0353758624228	1.10754306762	0.135687667435	0.161066286714
HO_CUX2_HUMAN.H10MO.D.bed	-0.0525820267013	-1.68773789868	0.0550054254211	0.161736136215
HO_HXC8_HUMAN.H10MO.D.bed	0.0234384904793	1.03296804749	0.160589771392	0.161852269595
HO_PPARA_HUMAN.H10MO.S.bed	0.00937971310955	1.15210746741	0.124568062497	0.162292943213
HO_VDR_HUMAN.H10MO.B.bed	-0.0241570540596	-1.28066300906	0.121373410213	0.162422455003
HO_BACH1_HUMAN.H10MO.A.bed	-0.0346292729409	-1.56229802326	0.0726075615007	0.167415276698
HO_BHE40_HUMAN.H10MO.A.bed	-0.0339751545363	-1.28978934593	0.113579860924	0.16814016363
HO_ZIC1_HUMAN.H10MO.B.bed	0.0143464066235	1.10898871417	0.14806252206	0.169176607202
HO_ETV5_HUMAN.H10MO.D.bed	-0.0210831647134	-1.12765525583	0.151043775876	0.169264091498
HO_TEAD1_HUMAN.H10MO.D.bed	0.0200864420802	1.07311374826	0.145331615598	0.169685911836
HO_THB_HUMAN.H10MO.C.bed	0.0235340898194	2.43082805048	0.0106590277101	0.170810919054
HO_IRF1_HUMAN.H10MO.A.bed	-0.0166529644842	-1.1718327801	0.136257607328	0.170921969271
HO_GFI1B_HUMAN.H10MO.C.bed	0.0185388877262	0.993630960464	0.171385670287	0.173005062447
HO_TBR1_HUMAN.H10MO.D.bed	0.0332066749864	1.25493393545	0.10771858358	0.173051659335
HO_HXD13_HUMAN.H10MO.D.bed	0.0163396385094	1.14534517773	0.142158383115	0.173899854154
HO_NKX23_HUMAN.H10MO.D.bed	-0.0369777103724	-2.03690363447	0.0247334237741	0.174221149881
HO_LMX1B_HUMAN.H10MO.D.bed	0.0163145479267	1.55759793934	0.0685007234359	0.174241919533
HO_HXD12_HUMAN.H10MO.D.bed	-0.0134059323011	-1.4607336377	0.0761376812144	0.174300905923
HO_TBX1_HUMAN.H10MO.D.bed	0.0214433294723	1.64844868344	0.0582148172845	0.174372419997
HO_TFAP4_HUMAN.H10MO.C.bed	0.0293368739428	1.48222981376	0.0745120068424	0.176897023652
HO_NR6A1_HUMAN.H10MO.B.bed	0.0299050611759	1.22233159919	0.121753179306	0.178589903742
HO_LHX4_HUMAN.H10MO.D.bed	0.0197461074386	1.63805968008	0.0544943295981	0.180988939235
HO_UBIP1_HUMAN.H10MO.D.bed	0.0223535333971	1.49209390345	0.0785601829325	0.181794502743
HO_FOXP2_HUMAN.H10MO.A.bed	0.0133317672156	1.15840480638	0.141850712067	0.182950314758
HO_SOX1_HUMAN.H10MO.D.bed	-0.0313861188325	-1.20033879286	0.136127762241	0.184868422875
HO_RXRG_HUMAN.H10MO.B.bed	0.0379129949223	1.07235790333	0.146286392014	0.18494985657
HO_FOXI1_HUMAN.H10MO.B.bed	-0.0391653278942	-1.60530422055	0.0603011573715	0.185831932092
HO_MEOX1_HUMAN.H10MO.D.bed	-0.020538914748	-0.906004536238	0.185279746151	0.18585965146
HO_ASCL2_HUMAN.H10MO.D.bed	0.0128501063553	1.06064123644	0.150589646403	0.187797594055
HO_ZN282_HUMAN.H10MO.D.bed	0.0446323324317	2.1073711056	0.0221742057036	0.189515544746
HO_HMBX1_HUMAN.H10MO.D.bed	0.0209841997403	0.958966478563	0.176809924647	0.19079993552
HO_PAX3_HUMAN.H10MO.D.bed	-0.0506153580529	-0.999702111001	0.158040900978	0.191501356383
HO_TLX1_HUMAN.H10MO.S.bed	0.0321374104831	1.53901622412	0.0751059106102	0.192571554805
HO_ALX4_HUMAN.H10MO.D.bed	0.0422904390226	1.34938456045	0.102093015569	0.193043135633
HO_GATA6_HUMAN.H10MO.B.bed	-0.0207866302309	-1.40486810782	0.0869876397971	0.193607906632
HO_NFKB1_HUMAN.H10MO.B.bed	-0.0187081516053	-0.905094762699	0.185651069624	0.194131053229
HO_MAFG_HUMAN.H10MO.C.bed	-0.0297000434645	-1.02542065166	0.154869869353	0.195032585963
HO_ESR2_HUMAN.H10MO.S.bed	0.00997730502497	1.09887787771	0.146257413021	0.200322653304
HO_PAX4_HUMAN.H10MO.D.bed	0.0179482698807	1.02520906423	0.16562790177	0.201456328339
HO_NFAC4_HUMAN.H10MO.C.bed	-0.012197403326	-1.04952427339	0.162683140997	0.202092816626
HO_HESX1_HUMAN.H10MO.D.bed	0.0576904201173	1.84203368858	0.037950774817	0.202720388814
HO_NR4A3_HUMAN.H10MO.D.bed	0.0295518898595	1.41657073195	0.0868839409406	0.204002220304
HO_MEIS3_HUMAN.H10MO.D.bed	0.023921636559	1.26602480496	0.111094578888	0.204044770966
HO_ZN232_HUMAN.H10MO.D.bed	0.0432404716136	1.02490177943	0.14752619167	0.204242524536
HO_RHXF1_HUMAN.H10MO.D.bed	0.0335877203861	1.34672156607	0.0989673830812	0.205967832971
HO_NKX32_HUMAN.H10MO.C.bed	0.0298509971623	1.25349017597	0.117727224515	0.209619863649
HO_ISL2_HUMAN.H10MO.D.bed	0.0191702778817	1.20492111677	0.135143624574	0.209750758721
HO_NF2L2_HUMAN.H10MO.D.bed	-0.0170035765228	-0.829154776164	0.20177190907	0.2103021036
HO_GLIS2_HUMAN.H10MO.D.bed	0.0834604027254	1.21714036914	0.123748148748	0.212661027741
HO_HIF1A_HUMAN.H10MO.A.bed	-0.0482455159002	-0.949889265706	0.189633808867	0.212881386136
HO_NOTO_HUMAN.H10MO.D.bed	0.0218794982695	1.13927077688	0.155086820374	0.213327579098
HO_ZIC4_HUMAN.H10MO.D.bed	-0.0527412220185	-1.11697529561	0.145762027257	0.216782968612
HO_LHX8_HUMAN.H10MO.D.bed	0.0269205209687	1.31778330083	0.106251810364	0.217595560521
HO_BHA15_HUMAN.H10MO.D.bed	0.0276519671844	1.18670819949	0.120194835391	0.218877526948
HO_EHF_HUMAN.H10MO.S.bed	-0.0245833602858	-1.21624187744	0.1275193181	0.220323134507
HO_HOMEZ_HUMAN.H10MO.D.bed	0.0383903046737	1.05446385514	0.14512816597	0.220967112557
HO_MEIS1_HUMAN.H10MO.C.bed	0.0212863279965	0.826514074269	0.210068902547	0.222568870302
HO_NR2C2_HUMAN.H10MO.A.bed	-0.0193059916614	-1.01383230284	0.173410676556	0.222758003352
HO_RFX1_HUMAN.H10MO.C.bed	-0.0284278411208	-1.04393590147	0.155368402336	0.222798984111
HO_FOXJ3_HUMAN.H10MO.S.bed	0.0134476896952	1.48943478587	0.0720184052972	0.22301351592
HO_PO6F2_HUMAN.H10MO.D.bed	0.020039516757	1.1293239372	0.140728336166	0.223284315551
HO_TF65_HUMAN.H10MO.A.bed	0.0174936223732	0.891469711578	0.20329227257	0.223900939377
HO_ZN384_HUMAN.H10MO.C.bed	-0.0139100517594	-0.800361233915	0.223089987526	0.226266901906
HO_STAT2_HUMAN.H10MO.B.bed	-0.0117741456796	-0.933932624467	0.191638342097	0.230037785176
HO_ERR2_HUMAN.H10MO.A.bed	0.026138654745	1.83756540455	0.0406423244224	0.230546282785
HO_FOSB_HUMAN.H10MO.C.bed	0.0120886097232	0.828604591713	0.220930187283	0.231399101386
HO_TF2LX_HUMAN.H10MO.D.bed	0.0348224158394	1.12417061876	0.138863569764	0.231800906819
HO_HSFY1_HUMAN.H10MO.D.bed	0.0832625541326	1.26065236095	0.109289853597	0.231969523694
HO_PTF1A_HUMAN.H10MO.C.bed	0.0353475218634	1.7754733319	0.0478801720742	0.234283895416
HO_ZBTB4_HUMAN.H10MO.S.bed	-0.0600525238565	-1.5578410925	0.0711222561697	0.234996733014
HO_GLI2_HUMAN.H10MO.B.bed	0.026570485874	0.783520606516	0.21400520533	0.236512649339
HO_E2F3_HUMAN.H10MO.B.bed	-0.0804188168338	-1.14346809383	0.124389956206	0.236599293556
HO_HAND1_HUMAN.H10MO.D.bed	0.0155363171593	0.852711828906	0.204601143641	0.236731648147
HO_NDF2_HUMAN.H10MO.D.bed	0.0404963909481	1.32156740681	0.0996844461979	0.237538029788
HO_HXB2_HUMAN.H10MO.D.bed	0.0226818370255	0.949438901379	0.179168097263	0.238271266278
HO_HXA13_HUMAN.H10MO.C.bed	0.0129916204611	0.774657931583	0.22257275695	0.238577152516
HO_PAX2_HUMAN.H10MO.D.bed	-0.0274028937389	-0.765786690263	0.220251610546	0.238885418545
HO_HXB13_HUMAN.H10MO.D.bed	-0.0112058187465	-0.940175070649	0.200016445922	0.239198772082
HO_RUNX3_HUMAN.H10MO.C.bed	0.00926173860225	0.729255480013	0.229387756134	0.240650657418
HO_MAX_HUMAN.H10MO.A.bed	0.0275974017218	1.14548867036	0.14383625123	0.240728556236
HO_TBX21_HUMAN.H10MO.D.bed	0.0320422864852	1.18194698978	0.126814095173	0.241928080376
HO_ZN333_HUMAN.H10MO.D.bed	-0.0321302427008	-1.15074692973	0.136178322084	0.243827666078
HO_ZN589_HUMAN.H10MO.D.bed	0.0483958364547	1.39337648958	0.0894588375233	0.244013254691
HO_HXD10_HUMAN.H10MO.D.bed	-0.017567919889	-1.28392296931	0.103196268037	0.247748343864
HO_GRHL1_HUMAN.H10MO.D.bed	0.0668979196446	0.887936861094	0.202265210653	0.247900573668
HO_CEBPB_HUMAN.H10MO.A.bed	-0.0226409681675	-1.15292438889	0.132915344921	0.248392816602
HO_TF7L1_HUMAN.H10MO.D.bed	-0.0347302788043	-0.780108339698	0.224149837382	0.248581394052
HO_OLIG3_HUMAN.H10MO.D.bed	-0.0213524298682	-0.869243485707	0.199694293141	0.250007894343
HO_NGN2_HUMAN.H10MO.D.bed	-0.0287161388908	-1.31832653933	0.101427934036	0.250058868143
HO_PBX1_HUMAN.H10MO.B.bed	0.0206653065534	0.987338004547	0.176955787554	0.250394392543
HO_CTCFL_HUMAN.H10MO.A.bed	0.0249540693065	1.48582075176	0.089293453089	0.251039927325
HO_DLX4_HUMAN.H10MO.D.bed	0.0113583966878	0.968967350208	0.160556730041	0.251630474221
HO_DRGX_HUMAN.H10MO.D.bed	0.0291370338229	1.16894356251	0.126253823477	0.252114332862
HO_HXB1_HUMAN.H10MO.D.bed	0.0307572397256	1.2512621167	0.111689583783	0.254779442011
HO_PO6F1_HUMAN.H10MO.D.bed	-0.0238978618329	-0.941326084997	0.196360872799	0.258986254041
HO_P5F1B_HUMAN.H10MO.D.bed	-0.013709838754	-0.858468679254	0.210428117165	0.260394639195
HO_HXA9_HUMAN.H10MO.D.bed	0.0192272576914	0.739102871565	0.258715958506	0.261572443852
HO_HMGA1_HUMAN.H10MO.D.bed	-0.0183852815904	-1.91140735887	0.0386865728779	0.263809502285
HO_ZN524_HUMAN.H10MO.D.bed	0.0649770851194	1.71112803527	0.0491290752365	0.266879129039
HO_ZN423_HUMAN.H10MO.D.bed	0.0860175358523	1.55891174323	0.0645490145135	0.266941408407
HO_MSX1_HUMAN.H10MO.D.bed	0.0155272252739	0.811170975872	0.226876158936	0.267330179923
HO_RFX2_HUMAN.H10MO.C.bed	-0.0429822961626	-1.3633652645	0.0890194348169	0.267894167688
HO_HXA2_HUMAN.H10MO.D.bed	-0.0136493657143	-0.829487698379	0.199836741629	0.267981906662
HO_TFE2_HUMAN.H10MO.C.bed	0.0198034845794	1.02186273521	0.153542790258	0.268176917045
HO_TEAD3_HUMAN.H10MO.D.bed	0.0186472722573	1.24132368865	0.124181125759	0.2689192622
HO_TLX1_HUMAN.H10MO.D.bed	0.0126338472332	0.748910054967	0.251053015322	0.269556085128
HO_ESR2_HUMAN.H10MO.A.bed	0.0189602288109	0.827127861945	0.219066243076	0.27160824335
HO_GSX2_HUMAN.H10MO.D.bed	-0.0105014063292	-0.77825324704	0.228843110392	0.272149227758
HO_NR4A2_HUMAN.H10MO.C.bed	0.0121981135274	0.690982756751	0.248849096257	0.27313744983
HO_ZBT49_HUMAN.H10MO.D.bed	-0.0302623976558	-1.00309874669	0.158125349057	0.273941483096
HO_PO3F4_HUMAN.H10MO.D.bed	-0.0121097651913	-0.795228049452	0.202721496813	0.274144471428
HO_FOXL1_HUMAN.H10MO.D.bed	0.00957092442183	0.998805817414	0.179069759587	0.274602191136
HO_GATA4_HUMAN.H10MO.B.bed	0.0115174981737	0.9253881989	0.196244981031	0.276468204046
HO_IRF2_HUMAN.H10MO.C.bed	-0.0146872660294	-0.799086676391	0.233003688477	0.278129170044
HO_ZN143_HUMAN.H10MO.A.bed	0.0162952998533	0.834629749354	0.2134238794	0.28033751372
HO_CREB3_HUMAN.H10MO.D.bed	0.0659659956802	1.03070289851	0.167706654905	0.283641070697
HO_ZN652_HUMAN.H10MO.D.bed	0.0274714535489	1.10827110715	0.137279307867	0.283858181751
HO_PAX1_HUMAN.H10MO.D.bed	-0.0877433980202	-0.99187439243	0.158462318595	0.287746023284
HO_ALX1_HUMAN.H10MO.B.bed	0.0204518092089	1.08551142862	0.149004933325	0.288556381454
HO_ENOA_HUMAN.H10MO.A.bed	0.0287992437917	1.31918331431	0.111968734853	0.294147373119
HO_HNF1B_HUMAN.H10MO.B.bed	-0.0207873636153	-0.916178158673	0.189203068139	0.29436690941
HO_ONEC3_HUMAN.H10MO.D.bed	-0.0156479331204	-1.38500274096	0.0863825515718	0.294527742327
HO_OTX1_HUMAN.H10MO.D.bed	0.0165455962591	0.956048295748	0.175084082175	0.294564033265
HO_ANDR_HUMAN.H10MO.A.bed	0.0144958869223	0.696925959432	0.239136060928	0.294781182798
HO_EHF_HUMAN.H10MO.C.bed	-0.00604290159974	-0.629962924541	0.265011531192	0.298021739463
HO_NR1D1_HUMAN.H10MO.C.bed	0.0363691438855	1.55384217173	0.0735476541688	0.300280549823
HO_E2F2_HUMAN.H10MO.B.bed	-0.0625233903215	-0.775337710574	0.234972043237	0.304892873917
HO_BATF_HUMAN.H10MO.A.bed	0.0214533376326	1.03805407671	0.158555687632	0.305207795111
HO_ATF6A_HUMAN.H10MO.B.bed	0.0422229282855	0.927149865969	0.198831001047	0.305637102329
HO_FIGLA_HUMAN.H10MO.D.bed	0.024315036807	1.44181332057	0.0879917125625	0.306536346481
HO_CENPB_HUMAN.H10MO.D.bed	-0.116563700835	-0.675493357783	0.274724381246	0.307326925617
HO_MAFB_HUMAN.H10MO.D.bed	0.0224389170277	1.00296498382	0.178454989122	0.307499053837
HO_PLAL1_HUMAN.H10MO.D.bed	-0.0342173809644	-1.12961077887	0.147374362059	0.308715575423
HO_E2F7_HUMAN.H10MO.D.bed	-0.0465488814553	-0.820874343482	0.203255944965	0.308737110717
HO_BATF3_HUMAN.H10MO.D.bed	-0.0344279640264	-0.984067057988	0.166004045875	0.309327306412
HO_FOXJ2_HUMAN.H10MO.C.bed	-0.0123246465401	-1.52537887416	0.0752889647764	0.30936042578
HO_MAFA_HUMAN.H10MO.D.bed	0.0255229195809	1.08840936074	0.146758548323	0.310469404207
HO_RFX4_HUMAN.H10MO.D.bed	0.0208538315579	0.657759033684	0.27654046038	0.314853348319
HO_NKX62_HUMAN.H10MO.D.bed	0.00852937529262	0.673454132736	0.27208475154	0.315382144191
HO_STAT4_HUMAN.H10MO.D.bed	0.0128688855913	0.926593886744	0.191021584888	0.316394924841
HO_TFE3_HUMAN.H10MO.C.bed	0.0130253437316	0.656934228524	0.262802715445	0.317243955933
HO_NOBOX_HUMAN.H10MO.C.bed	-0.0257780040339	-1.42677560568	0.0866526336762	0.32106553865
HO_MITF_HUMAN.H10MO.C.bed	0.0143110914806	0.794002442156	0.222812737052	0.321673343357
HO_HXB3_HUMAN.H10MO.D.bed	0.0175658803616	1.38006111478	0.0939746241591	0.322126920246
HO_NFIA_HUMAN.H10MO.C.bed	0.0265598614828	1.07370562292	0.146588322159	0.322897300702
HO_FOXC1_HUMAN.H10MO.C.bed	-0.0402391048566	-2.1319570667	0.018669188255	0.323431072202
HO_NFYC_HUMAN.H10MO.B.bed	-0.0292840251247	-1.26953716293	0.100419467451	0.323461701688
HO_HXD8_HUMAN.H10MO.D.bed	-0.00929353536935	-0.753018475658	0.233618373342	0.324835959463
HO_THB_HUMAN.H10MO.S.bed	-0.0226489433239	-0.90353806296	0.197031320025	0.325507928186
HO_FOSL2_HUMAN.H10MO.A.bed	0.0113520121393	0.861457763309	0.206730926448	0.325588510695
HO_VENTX_HUMAN.H10MO.D.bed	-0.015213166169	-0.888604989335	0.208494092913	0.325962715994
HO_DBP_HUMAN.H10MO.B.bed	0.0136109858526	0.676561450802	0.265449385817	0.326589359518
HO_BARH2_HUMAN.H10MO.D.bed	-0.0170349224582	-1.06030461129	0.161322294566	0.328278066085
HO_REL_HUMAN.H10MO.C.bed	0.018192679472	1.04320297378	0.160864634295	0.331557011521
HO_JUN_HUMAN.H10MO.A.bed	0.0161715619977	0.986166187471	0.160215699694	0.332356839818
HO_LEF1_HUMAN.H10MO.C.bed	-0.00546171208652	-0.642195481229	0.264942402648	0.332996235485
HO_TBX20_HUMAN.H10MO.D.bed	0.0208528581698	0.777299657722	0.221703531102	0.334381090439
HO_ETS1_HUMAN.H10MO.C.bed	-0.0118447656252	-0.595893642503	0.285036661487	0.335244954153
HO_LHX6_HUMAN.H10MO.D.bed	0.0227237803951	0.92179741093	0.182233413183	0.335665568534
HO_ETV7_HUMAN.H10MO.D.bed	0.0258831418569	1.08113525285	0.15663834154	0.342679784734
HO_MLX_HUMAN.H10MO.D.bed	0.038208979488	1.12025405834	0.144210628418	0.344921689611
HO_ZN410_HUMAN.H10MO.D.bed	-0.0610673955697	-0.841343206534	0.205591074528	0.344983975844
HO_NFAC3_HUMAN.H10MO.B.bed	0.00929054759396	0.748486010891	0.247918443757	0.346977559931
HO_ARX_HUMAN.H10MO.D.bed	0.0164267556838	0.810401721898	0.233579298978	0.349823202441
HO_MEOX2_HUMAN.H10MO.D.bed	-0.00826365570173	-0.630266666363	0.294320532405	0.35263450705
HO_HXB7_HUMAN.H10MO.C.bed	0.0131434033571	0.742578491381	0.239535332068	0.35378375082
HO_ERR3_HUMAN.H10MO.B.bed	0.0368514944846	1.66773825325	0.0559299055121	0.354961083498
HO_MAFK_HUMAN.H10MO.A.bed	-0.0250875688023	-0.766453977144	0.232734848876	0.355197709833
HO_NR1I3_HUMAN.H10MO.C.bed	0.0276650998112	1.08764325819	0.135550273946	0.357562656786
HO_ISL1_HUMAN.H10MO.D.bed	-0.0187289752401	-2.02943595971	0.0268073414093	0.35798970507
HO_CEBPE_HUMAN.H10MO.A.bed	-0.0322747100058	-1.15962606717	0.124004200149	0.358048163494
HO_CDX1_HUMAN.H10MO.C.bed	0.0120034012991	1.27274447971	0.114163041412	0.360485268696
HO_TGIF1_HUMAN.H10MO.D.bed	-0.0171042067269	-0.872374172851	0.212736026477	0.364609072117
HO_MEF2C_HUMAN.H10MO.C.bed	0.00767724781503	0.713200862816	0.248584539992	0.366305034793
HO_STAT1_HUMAN.H10MO.A.bed	0.0182119224103	0.677875406969	0.270420249069	0.366468033093
HO_RFX3_HUMAN.H10MO.B.bed	-0.0204891686825	-0.669844460265	0.262318637437	0.367934894086
HO_CREM_HUMAN.H10MO.C.bed	-0.029355097084	-0.893636945909	0.191146279517	0.374693471469
HO_ZN784_HUMAN.H10MO.D.bed	0.0144690435848	0.563931411862	0.291375207692	0.375043189017
HO_HSF2_HUMAN.H10MO.A.bed	0.010276890712	0.469289481718	0.342013319411	0.377333111432
HO_HXA5_HUMAN.H10MO.D.bed	0.0198920321168	1.06675105329	0.149316341356	0.378307410313
HO_DLX3_HUMAN.H10MO.C.bed	-0.0196309615301	-0.893308478652	0.187202826268	0.378539468888
HO_GSC2_HUMAN.H10MO.D.bed	-0.038554247862	-1.23307628329	0.118131086311	0.378610131628
HO_STAT6_HUMAN.H10MO.C.bed	0.0236852676259	1.3414487329	0.10176126274	0.379238194282
HO_CREB5_HUMAN.H10MO.D.bed	-0.0874053696324	-1.38725612445	0.0856577724818	0.381296056673
HO_DPRX_HUMAN.H10MO.D.bed	-0.0357271530055	-0.784088570845	0.224265698184	0.389578082753
HO_MEF2D_HUMAN.H10MO.C.bed	0.0141157044698	0.84459619723	0.207991947033	0.389832859789
HO_IRX3_HUMAN.H10MO.D.bed	-0.00839070590063	-0.716115006489	0.245360019805	0.39123326541
HO_MYBA_HUMAN.H10MO.D.bed	-0.099274978491	-1.33641653762	0.103921431155	0.396509746251
HO_HXC6_HUMAN.H10MO.D.bed	0.0153457680485	1.09665518667	0.149394311842	0.399007307879
HO_IRF9_HUMAN.H10MO.C.bed	0.0152879363235	0.750894942794	0.246608874852	0.399182547425
HO_ZEP2_HUMAN.H10MO.D.bed	0.0230749768767	0.841145482224	0.208449900554	0.404898140167
HO_BHE22_HUMAN.H10MO.D.bed	-0.0343084621628	-1.7222142721	0.0490521117157	0.408342904023
HO_PROP1_HUMAN.H10MO.D.bed	0.0136224171233	1.02300170169	0.156806355631	0.408588918534
HO_KLF15_HUMAN.H10MO.D.bed	0.021023598713	2.13390712464	0.0191753353359	0.409712998344
HO_GLIS1_HUMAN.H10MO.D.bed	-0.0327666279737	-0.627621536112	0.265005359961	0.410310231244
HO_OVOL1_HUMAN.H10MO.C.bed	-0.0195540568853	-0.920792986914	0.18755371216	0.411718936626
HO_TBX4_HUMAN.H10MO.D.bed	0.0157114907583	0.664354264809	0.276321576265	0.412872098801
HO_OTX2_HUMAN.H10MO.C.bed	-0.018361824285	-1.12321090382	0.14962668659	0.413408215968
HO_MLXPL_HUMAN.H10MO.D.bed	0.0387795852795	1.09901205112	0.151850511274	0.417751835736
HO_HXB6_HUMAN.H10MO.D.bed	0.0260183536121	1.16999672487	0.135031456572	0.420170697392
HO_PKNX1_HUMAN.H10MO.D.bed	-0.0194047220769	-0.932910338119	0.186304103203	0.420496232932
HO_EVX1_HUMAN.H10MO.D.bed	0.00672298186423	0.602736174835	0.289055677212	0.423024404322
HO_BCL6B_HUMAN.H10MO.D.bed	0.0303759979138	0.78679152412	0.235602480436	0.430259800454
HO_FOXA2_HUMAN.H10MO.A.bed	0.00687434475044	0.463548403559	0.338815886121	0.432631440246
HO_ISX_HUMAN.H10MO.D.bed	0.0105722372722	0.921295477253	0.178279648433	0.432868388809
HO_TFCP2_HUMAN.H10MO.D.bed	0.0392863653948	1.8353427793	0.0401128899349	0.435802753361
HO_FOXA1_HUMAN.H10MO.A.bed	0.0165789035904	1.40665901217	0.0903614256935	0.438800559618
HO_MZF1_HUMAN.H10MO.D.bed	0.0122360629472	0.938371711401	0.177544135182	0.43940459711
HO_EVI1_HUMAN.H10MO.B.bed	-0.0245209568468	-1.04525751294	0.166088107785	0.43992759128
HO_E2F8_HUMAN.H10MO.D.bed	0.0184740460607	0.850814003285	0.196387967236	0.440156248247
HO_JUND_HUMAN.H10MO.A.bed	0.0112816723297	0.732195584444	0.242671698374	0.444435881879
HO_ELK3_HUMAN.H10MO.D.bed	0.0165091311818	0.875002669069	0.207304869203	0.447415559458
HO_MAFG_HUMAN.H10MO.S.bed	-0.0122149023185	-1.35342240979	0.0999470653279	0.451169499121
HO_SPIC_HUMAN.H10MO.D.bed	0.0102211729772	1.09568416563	0.152818886021	0.455613515997
HO_VSX2_HUMAN.H10MO.D.bed	0.0259483562129	1.22030131123	0.118921276618	0.456458313246
HO_PITX3_HUMAN.H10MO.D.bed	-0.0326427746024	-1.54580687539	0.0760221873723	0.464097353387
HO_ZEP1_HUMAN.H10MO.D.bed	0.0221159224264	0.918727373334	0.194498166437	0.468696709346
HO_MEF2B_HUMAN.H10MO.D.bed	0.0181483377389	0.576940528627	0.289171371367	0.469262908978
HO_SOX21_HUMAN.H10MO.D.bed	0.0211913309757	0.866211351505	0.19289436276	0.471928574538
HO_PRRX1_HUMAN.H10MO.D.bed	-0.00544748280564	-0.676213981048	0.250991658925	0.480255681704
HO_TBP_HUMAN.H10MO.C.bed	0.0136796051554	0.982919283857	0.1734889696	0.483506215276
HO_PPARG_HUMAN.H10MO.S.bed	0.0210387461888	1.47988456066	0.0781464822657	0.486329078955
HO_EMX1_HUMAN.H10MO.D.bed	0.0201263479296	1.23609382779	0.121857657435	0.494371888707
HO_RXRA_HUMAN.H10MO.C.bed	0.0241990451471	1.26049971292	0.108431147256	0.496459752793
HO_USF1_HUMAN.H10MO.A.bed	-0.0361179847917	-1.12220146294	0.138104102415	0.500139715525
HO_BMAL1_HUMAN.H10MO.C.bed	0.0371465645303	0.990930280418	0.170715099288	0.504278242597
HO_HXA7_HUMAN.H10MO.D.bed	-0.0258303825238	-0.848321123809	0.214940362842	0.50653225214
HO_ZN219_HUMAN.H10MO.D.bed	0.0114680653421	0.958953300019	0.176330096593	0.511437067494
HO_NKX22_HUMAN.H10MO.D.bed	-0.00717173333671	-0.444712832911	0.316998047823	0.511828082254
HO_HXA10_HUMAN.H10MO.C.bed	-0.0201464918498	-1.17707391335	0.126234380575	0.525430116548
HO_BARX1_HUMAN.H10MO.D.bed	0.0306172405523	1.07864401855	0.146004672684	0.525780871857
HO_PRD14_HUMAN.H10MO.C.bed	0.0316007936985	1.18404224542	0.121014976414	0.527691155658
HO_CEBPZ_HUMAN.H10MO.D.bed	-0.0244990920722	-1.20082410775	0.124815670282	0.529846653316
HO_AP2D_HUMAN.H10MO.D.bed	-0.0200137547495	-1.23792473315	0.111160313272	0.531744483636
HO_LMX1A_HUMAN.H10MO.D.bed	0.011538510893	1.25075555401	0.12244970941	0.537604546109
HO_HME1_HUMAN.H10MO.D.bed	-0.0207454777882	-1.21454298873	0.133717498886	0.539074948339
HO_DLX2_HUMAN.H10MO.D.bed	-0.0123653519747	-1.30393180105	0.114213379038	0.542302044175
HO_CR3L2_HUMAN.H10MO.D.bed	-0.0449924526004	-0.81746377123	0.211044547087	0.543291384269
HO_HXC11_HUMAN.H10MO.D.bed	0.0214851410939	0.840259111508	0.208488000902	0.545472688075
HO_COT2_HUMAN.H10MO.A.bed	0.0130949251574	0.844763606503	0.222990112269	0.554018069629
HO_CR3L1_HUMAN.H10MO.D.bed	0.0706462114232	1.40862864792	0.0815264321211	0.561918741824
